logFC,P.Value,adj.P.Val,symbol,FC,logPval
0.0955313067226342,0.610070929175526,0.687622318477499,RPS16,0.834476944340573,0.214619669319129
-0.0928448170354645,0.672910463094405,0.752076399929041,PARP1,-0.832053072248971,0.172042718793765
-0.106132347307586,0.702203299203317,0.778275323283676,YBX1,-0.8440699993208,0.153537134394408
-0.0744398685889802,0.722410259757111,0.782414344593512,IMPDH2,-0.815524449738816,0.141216094748457
-0.0632879557502761,0.725563723743733,0.782414344593512,RPL18A,-0.805574186002543,0.139324438974088
-0.0757162152394741,0.729685831356236,0.782414344593512,PRMT5,-0.816666363025869,0.136864086560192
0.0626932829985201,0.73172487785985,0.782414344593512,SPTBN1,0.805044947940003,0.135652179169716
-0.0886437259286801,0.735351827625481,0.782414344593512,HNRNPC,-0.828268438956818,0.133504823857527
-0.0374789695731881,0.782345406523497,0.825809040219247,ACAP2,-0.782729799330237,0.10660146301701
-0.100741840699143,0.794460950521616,0.831994538735236,S100A9,-0.839186379091471,0.0999274444474911
0.044816953137115,0.834749862678225,0.867357279189093,NPM1,0.789199087602847,0.0784436437178491
-0.026236920623127,0.852757256838254,0.87919934232161,HSPA9,-0.772857840572148,0.0691745761229695
0.0732823225645038,0.881050958515587,0.901382903712101,S100A7,0.814489376172789,0.0549989719941916
0.0133231013733095,0.912985656453428,0.926924368765694,CLNS1A,0.761575733057845,0.0395360454361942
0.0126271044374135,0.928273090761669,0.935305462661378,OTUD4,0.760969419131451,0.0323242389069216
-0.0143387749846635,0.940589899399664,0.940589899399664,EIF3G,-0.762460849670997,0.0265996892711458
